Id,Score
1003072,4
1003093,2
1003094,4
1003098,2
1003102,4
1003106,4
1003114,4
1003125,5
1003127,4
1003136,2
1003143,4
1003155,3
1003164,1
1003169,5
1003186,3
1003190,5
1003213,5
1003214,5
1003215,5
1003216,5
1003223,4
1003231,5
1003234,4
1003236,5
1003246,4
1003251,5
1003254,5
1003259,5
1003263,5
1003267,4
1003272,4
1003282,5
1003283,2
1003290,5
1003291,5
1003309,5
1003310,5
1003316,4
1003321,5
1003325,5
1003329,5
1003331,3
1003333,5
1003337,5
1003342,5
1003347,4
1003356,5
1003370,3
1003378,1
1003386,1
1003388,4
1003395,3
1003406,4
1003407,3
1003412,5
1003413,4
1003416,3
1003422,5
1003423,5
1003425,5
1003429,5
1003437,5
1003454,5
1003457,5
1003465,5
1003481,3
1003491,4
1003493,3
1003496,5
1003499,5
1003502,2
1003503,5
1003507,4
1003510,4
1003515,1
1003527,4
1003530,5
1003535,4
1003536,3
1003538,5
1003546,5
1003549,4
1003558,2
1003567,2
1003577,3
1003578,4
1003582,4
1003594,5
1003595,4
1003602,5
1003613,4
1003615,4
1003616,3
1003620,5
1003624,4
1003627,2
1003629,5
1003631,4
1003635,4
1003651,5
1003667,4
1003669,3
1003680,4
1003684,4
1003693,5
1003696,4
1003697,5
1003698,5
1003707,5
1003713,5
1003715,5
1003719,5
1003725,5
1003726,4
1003730,5
1003733,5
1003747,5
1003759,3
1003765,4
1003768,5
1003769,5
1003794,5
1003795,5
1003808,5
1003811,3
1003813,4
1003819,4
1003821,4
1003823,3
1003825,4
1003826,4
1003834,5
1003839,5
1003847,4
1003854,5
1003855,5
1003859,4
1003863,2
1003868,4
1003873,5
1003877,2
1003878,5
1003880,4
1003883,5
1003884,5
1003886,5
1003891,5
1003894,5
1003895,5
1003896,5
1003900,2
1003910,4
1003945,5
1003949,5
1003951,4
1003961,4
1003963,5
1003970,5
1003973,3
1003976,4
1003978,5
1003984,5
1003988,4
1003991,4
1003992,4
1004004,5
1004006,5
1004019,5
1004029,3
1004033,4
1004036,4
1004041,5
1004050,5
1004051,4
1004055,5
1004056,5
1004067,3
1004077,5
1004090,2
1004091,4
1004095,5
1004123,4
1004126,5
1004127,5
1004128,5
1004131,4
1004133,4
1004150,2
1004160,2
1004164,2
1004166,1
1004169,5
1004177,2
1004181,3
1004182,2
1004191,4
1004193,4
1004195,5
1004197,5
1004208,4
1004210,3
1004216,2
1004221,3
1004223,3
1004229,4
1004241,5
1004243,4
1004257,5
1004259,4
1004266,4
1004271,3
1004272,3
1004273,4
1004281,5
1004284,5
1004290,1
1004292,5
1004300,5
1004308,4
1004309,4
1004321,5
1004328,1
1004330,5
1004340,4
1004353,1
1004366,5
1004369,3
1004374,4
1004375,4
1004378,5
1004385,5
1004390,2
1004396,1
1004406,3
1004429,2
1004430,5
1004431,3
1004433,5
1004435,1
1004438,4
1004444,3
1004451,4
1004454,3
1004455,4
1004459,4
1004462,5
1004465,5
1004470,3
1004471,4
1004478,3
1004481,4
1004488,4
1004493,2
1004500,4
1004503,1
1004504,3
1004511,2
1004530,1
1004533,5
1004556,5
1004559,5
1004560,4
1004563,4
1004566,5
1004568,2
1004572,5
1004574,5
1004619,1
1004624,2
1004625,3
1004629,4
1004641,4
1004654,3
1004656,2
1004677,5
1004678,5
1004680,5
1004689,5
1004691,5
1004692,4
1004693,5
1004702,4
1004708,1
1004711,2
1004720,5
1004722,4
1004731,4
1004734,3
1004743,1
1004756,4
1004759,5
1004764,4
1004781,5
1004787,5
1004793,5
1004794,4
1004798,4
1004801,5
1004804,5
1004812,5
1004813,5
1004814,2
1004815,5
1004836,5
1004843,3
1004847,5
1004856,5
1004867,3
1004875,4
1004878,4
1004879,5
1004881,5
1004889,5
1004896,5
1004897,5
1004899,3
1004900,1
1004904,3
1004905,5
1004908,3
1004912,1
1004917,4
1004919,5
1004924,5
1004928,5
1004930,5
1004934,5
1004938,5
1004943,5
1004951,2
1004963,4
1004972,5
1004976,5
1004979,4
1004996,5
1005002,5
1005006,4
1005014,5
1005016,5
1005026,5
1005027,5
1005047,4
1005051,5
1005056,5
1005058,5
1005063,5
1005066,4
1005076,4
1005079,3
1005090,4
1005096,4
1005099,3
1005106,2
1005117,2
1005118,3
1005121,4
1005125,1
1005129,3
1005130,1
1005139,2
1005148,1
1005157,3
1005164,5
1005172,2
1005194,4
1005202,3
1005208,5
1005209,3
1005210,4
1005233,5
1005243,5
1005245,5
1005248,2
1005250,5
1005261,5
1005263,5
1005279,5
1005285,5
1005300,4
1005304,4
1005315,5
1005344,5
1005348,5
1005351,4
1005366,5
1005367,4
1005374,4
1005379,3
1005381,5
1005384,4
1005385,4
1005389,5
1005394,3
1005396,4
1005397,5
1005401,4
1005406,1
1005412,2
1005415,5
1005425,4
1005426,2
1005429,3
1005431,4
1005436,5
1005437,4
1005444,5
1005452,5
1005457,5
1005459,5
1005464,2
1005467,1
1005468,4
1005470,3
1005483,3
1005489,5
1005499,4
1005503,4
1005506,3
1005514,4
1005520,5
1005531,4
1005540,4
1005548,2
1005550,1
1005551,4
1005562,5
1005582,4
1005586,3
1005603,5
1005604,5
1005609,2
1005616,5
1005617,4
1005635,4
1005639,5
1005652,3
1005667,4
1005676,4
1005677,5
1005680,5
1005681,4
1005682,4
1005684,5
1005688,3
1005691,4
1005692,5
1005693,5
1005699,4
1005701,4
1005723,5
1005731,5
1005741,2
1005744,4
1005754,3
1005761,5
1005762,5
1005764,5
1005766,5
1005767,4
1005791,5
1005803,4
1005814,5
1005818,3
1005822,5
1005837,4
1005841,5
1005843,5
1005846,1
1005847,4
1005848,3
1005863,3
1005864,4
1005866,2
1005882,2
1005884,5
1005885,4
1005886,2
1005887,5
1005893,5
1005900,4
1005908,4
1005909,4
1005910,4
1005914,4
1005932,4
1005948,5
1005949,4
1005950,5
1005954,5
1005964,1
1005971,3
1005972,2
1005975,5
1005980,5
1005981,5
1005985,3
1005987,4
1005990,5
1005995,5
1005997,5
1006010,4
1006016,5
1006021,2
1006029,4
1006035,5
1006036,5
1006041,4
1006043,5
1006044,4
1006051,4
1006053,5
1006055,5
1006061,5
1006063,3
1006069,5
1006070,5
1006078,5
1006110,3
1006114,2
1006118,4
1006121,5
1006123,1
1006124,4
1006129,3
1006133,4
1006137,1
1006140,4
1006145,5
1006148,4
1006154,4
1006159,3
1006160,4
1006161,4
1006162,3
1006170,5
1006172,1
1006181,4
1006193,4
1006194,5
1006204,3
1006210,4
1006211,5
1006212,5
1006213,5
1006238,5
1006240,5
1006241,5
1006251,4
1006264,5
1006268,5
1006281,1
1006284,4
1006285,2
1006287,3
1006290,2
1006301,2
1006302,3
1006306,2
1006307,2
1006311,4
1006317,1
1006323,2
1006326,5
1006337,2
1006343,2
1006344,4
1006362,3
1006378,2
1006381,4
1006387,5
1006391,4
1006392,4
1006401,1
1006415,4
1006416,2
1006417,5
1006425,5
1006445,2
1006455,3
1006461,4
1006468,2
1006477,2
1006484,3
1006497,5
1006509,5
1006524,5
1006535,1
1006538,5
1006542,3
1006545,1
1006551,5
1006554,5
1006555,2
1006562,4
1006570,5
1006571,5
1006582,5
1006598,4
1006602,5
1006607,5
1006610,5
1006611,4
1006612,5
1006613,4
1006622,4
1006629,4
1006631,5
1006637,5
1006647,4
1006648,3
1006651,5
1006655,5
1006658,5
1006674,1
1006676,4
1006685,5
1006695,5
1006699,3
1006704,4
1006707,3
1006713,5
1006718,4
1006719,5
1006731,2
1006748,4
1006750,4
1006758,4
1006766,5
1006772,5
1006775,5
1006789,4
1006798,3
1006799,2
1006805,2
1006813,4
1006818,5
1006819,5
1006821,5
1006828,4
1006833,5
1006836,1
1006839,5
1006844,5
1006849,5
1006861,4
1006871,4
1006888,5
1006889,4
1006891,5
1006897,5
1006909,5
1006918,5
1006926,5
1006941,2
1006945,5
1006947,3
1006950,4
1006952,5
1006956,5
1006967,5
1006974,5
1006982,4
1006983,5
1006994,3
1006996,1
1006998,4
1007008,5
1007015,5
1007022,5
1007032,5
1007034,4
1007041,5
1007045,5
1007046,2
1007048,5
1007078,5
1007083,5
1007086,4
1007087,2
1007088,1
1007090,2
1007094,5
1007102,4
1007114,5
1007120,4
1007133,4
1007136,4
1007140,5
1007143,5
1007144,5
1007151,5
1007154,4
1007163,4
1007171,4
1007174,4
1007178,4
1007181,4
1007184,1
1007186,5
1007188,2
1007190,5
1007192,5
1007198,5
1007199,5
1007210,5
1007223,5
1007224,3
1007229,4
1007231,4
1007235,5
1007238,5
1007244,5
1007247,3
1007257,5
1007267,5
1007268,5
1007277,5
1007284,5
1007289,5
1007290,2
1007293,1
1007301,5
1007307,5
1007310,1
1007311,5
1007312,4
1007318,5
1007319,1
1007329,3
1007333,4
1007339,4
1007348,4
1007358,3
1007362,3
1007363,3
1007365,5
1007366,3
1007370,5
1007376,5
1007380,3
1007410,3
1007413,4
1007416,5
1007421,5
1007427,5
1007428,4
1007435,5
1007443,4
1007444,1
1007451,5
1007463,5
1007473,1
1007482,4
1007491,5
1007494,5
1007506,4
1007508,5
1007509,5
1007516,5
1007521,5
1007526,3
1007532,5
1007535,4
1007541,1
1007542,5
1007546,4
1007566,4
1007573,3
1007575,5
1007576,4
1007582,3
1007584,1
1007589,5
1007592,4
1007601,4
1007616,2
1007621,5
1007623,5
1007631,4
1007636,5
1007644,3
1007655,3
1007662,5
1007667,5
1007669,5
1007672,3
1007683,4
1007685,5
1007691,5
1007696,5
1007707,5
1007714,5
1007719,5
1007720,4
1007722,5
1007739,3
1007745,5
1007767,5
1007770,4
1007777,4
1007784,5
1007791,3
1007807,5
1007812,5
1007814,4
1007822,5
1007834,5
1007836,4
1007839,5
1007840,5
1007844,5
1007845,5
1007856,3
1007869,3
1007870,5
1007881,5
1007889,4
1007891,5
1007898,4
1007900,1
1007910,5
1007922,3
1007924,5
1007939,3
1007941,5
1007943,5
1007965,1
1007973,5
1007974,5
1007982,5
1007985,3
1007991,5
1007994,5
1007999,5
1008001,5
1008006,5
1008019,5
1008021,5
1008023,4
1008024,4
1008031,4
1008032,5
1008037,5
1008039,4
1008043,3
1008044,5
1008053,1
1008054,5
1008057,4
1008060,4
1008068,5
1008070,5
1008084,5
1008090,4
1008097,2
1008098,5
1008124,5
1008131,5
1008137,5
1008143,4
1008147,5
1008157,5
1008168,1
1008175,5
1008188,5
1008196,5
1008202,5
1008206,5
1008208,4
1008210,5
1008212,1
1008213,1
1008222,4
1008225,5
1008240,3
1008244,5
1008252,5
1008283,1
1008284,3
1008301,5
1008305,5
1008311,5
1008317,5
1008336,3
1008338,4
1008341,2
1008356,3
1008359,2
1008372,3
1008374,1
1008388,5
1008393,4
1008401,5
1008411,1
1008412,3
1008414,3
1008430,5
1008444,5
1008448,5
1008452,2
1008453,5
1008458,5
1008461,5
1008462,5
1008464,4
1008471,5
1008476,5
1008485,5
1008490,4
1008510,5
1008518,5
1008523,5
1008540,5
1008543,5
1008545,5
1008547,5
1008567,4
1008576,4
1008577,5
1008594,5
1008597,2
1008603,4
1008610,1
1008611,1
1008621,2
1008622,2
1008624,1
1008631,1
1008632,1
1008644,5
1008654,4
1008655,5
1008656,1
1008658,4
1008667,4
1008671,4
1008677,3
1008682,5
1008685,4
1008689,4
1008693,4
1008694,3
1008696,1
1008698,4
1008711,4
1008717,3
1008723,4
1008724,4
1008743,5
1008747,5
1008751,4
1008755,5
1008763,4
1008771,3
1008774,5
1008779,4
1008784,4
1008800,4
1008802,4
1008805,4
1008806,4
1008809,4
1008819,5
1008824,5
1008831,5
1008836,5
1008837,5
1008839,3
1008847,5
1008849,3
1008857,5
1008864,4
1008871,5
1008872,5
1008880,5
1008888,5
1008890,5
1008894,4
1008901,5
1008903,3
1008905,3
1008922,5
1008937,4
1008939,3
1008959,3
1008966,5
1008971,2
1008972,5
1008973,5
1008980,1
1008984,5
1009015,4
1009017,5
1009018,5
1009020,5
1009030,5
1009031,5
1009052,4
1009058,4
1009060,4
1009074,5
1009080,5
1009089,1
1009093,3
1009098,3
1009107,2
1009113,1
1009116,1
1009118,3
1009134,1
1009139,5
1009142,1
1009151,1
1009152,2
1009153,3
1009167,4
1009169,5
1009170,4
1009178,3
1009185,2
1009186,5
1009189,4
1009211,5
1009214,5
1009216,5
1009217,5
1009221,2
1009224,3
1009225,1
1009228,5
1009231,4
1009238,3
1009268,1
1009271,5
1009273,5
1009290,5
1009299,5
1009316,3
1009331,3
1009335,1
1009346,5
1009347,5
1009350,5
1009351,5
1009353,5
1009355,5
1009359,5
1009361,5
1009388,5
1009391,5
1009392,2
1009394,2
1009420,5
1009421,2
1009424,5
1009428,5
1009445,5
1009447,5
1009448,5
1009457,1
1009473,5
1009475,5
1009479,5
1009480,5
1009485,5
1009490,5
1009491,5
1009496,5
1009499,5
1009507,3
1009519,3
1009521,5
1009524,5
1009529,1
1009530,5
1009538,5
1009544,5
1009550,5
1009566,5
1009568,5
1009575,5
1009577,5
1009580,5
1009582,5
1009584,4
1009595,5
1009597,5
1009599,5
1009610,4
1009613,3
1009618,4
1009619,3
1009621,1
1009631,2
1009633,1
1009636,5
1009637,3
1009642,3
1009647,4
1009655,4
1009663,5
1009666,4
1009667,5
1009675,1
1009689,5
1009690,4
1009691,4
1009692,5
1009705,4
1009706,4
1009712,5
1009715,4
1009717,3
1009739,3
1009749,4
1009754,3
1009766,1
1009785,5
1009800,5
1009807,5
1009812,5
1009823,5
1009828,5
1009829,5
1009877,4
1009878,4
1009881,5
1009900,3
1009918,4
1009923,2
1009927,4
1009928,1
1009932,5
1009937,1
1009939,4
1009943,5
1009953,5
1009959,5
1009962,2
1009965,3
1009969,5
1010010,5
1010018,5
1010019,5
1010022,5
1010029,5
1010032,1
1010038,2
1010043,1
1010054,3
1010060,1
1010061,1
1010071,2
1010072,5
1010082,5
1010083,2
1010095,4
1010101,2
1010102,4
1010104,5
1010112,3
1010123,5
1010125,5
1010126,5
1010130,4
1010137,3
1010151,3
1010152,2
1010159,3
1010180,2
1010185,5
1010189,4
1010190,5
1010191,3
1010203,5
1010207,4
1010211,5
1010212,2
1010215,3
1010218,5
1010220,5
1010221,4
1010224,4
1010226,5
1010227,4
1010252,5
1010256,1
1010268,5
1010274,5
1010275,5
1010288,3
1010297,5
1010320,5
1010322,5
1010324,5
1010325,5
1010327,5
1010329,5
1010331,5
1010334,5
1010336,4
1010341,5
1010343,5
1010345,5
1010352,5
1010356,5
1010359,3
1010362,5
1010365,5
1010366,5
1010368,5
1010373,5
1010374,5
1010376,4
1010378,4
1010380,5
1010383,5
1010391,5
1010398,5
1010404,5
1010408,3
1010420,5
1010434,2
1010435,5
1010444,2
1010455,4
1010460,1
1010461,2
1010467,5
1010471,5
1010480,5
1010488,5
1010495,5
1010498,5
1010506,5
1010517,5
1010522,5
1010534,4
1010544,5
1010546,2
1010548,5
1010553,2
1010556,4
1010557,4
1010559,5
1010569,3
1010578,2
1010581,4
1010590,2
1010593,3
1010599,2
1010607,1
1010610,5
1010613,5
1010615,1
1010617,1
1010619,2
1010626,5
1010628,4
1010629,3
1010634,3
1010637,4
1010644,3
1010646,5
1010653,1
1010654,5
1010657,3
1010673,4
1010677,2
1010681,2
1010693,5
1010694,3
1010696,2
1010697,5
1010699,4
1010704,5
1010710,4
1010712,5
1010715,5
1010716,5
1010718,2
1010721,3
1010732,4
1010738,5
1010741,5
1010751,5
1010755,4
1010778,5
1010784,4
1010787,5
1010790,5
1010798,5
1010816,4
1010823,2
1010829,3
1010834,5
1010839,5
1010844,5
1010858,4
1010866,1
1010869,5
1010881,4
1010895,5
1010924,3
1010932,5
1010935,2
1010936,3
1010939,5
1010940,2
1010942,5
1010943,5
1010953,5
1010957,4
1010960,5
1010961,5
1010962,5
1010966,2
1010971,5
1010989,3
1010997,4
1011001,4
1011012,5
1011024,5
1011027,5
1011031,5
1011033,3
1011040,5
1011044,4
1011048,5
1011051,4
1011053,5
1011059,5
1011067,4
1011068,5
1011077,4
1011082,4
1011085,5
1011088,5
1011098,4
1011104,5
1011110,1
1011136,4
1011138,5
1011152,4
1011167,5
1011172,2
1011193,4
1011198,5
1011213,5
1011217,5
1011222,5
1011227,5
1011228,5
1011230,2
1011246,5
1011247,5
1011250,2
1011257,5
1011258,5
1011261,1
1011272,5
1011279,5
1011286,3
1011294,5
1011300,5
1011302,5
1011303,5
1011306,4
1011307,4
1011311,5
1011319,2
1011321,5
1011324,5
1011332,5
1011341,3
1011354,2
1011355,5
1011357,5
1011365,5
1011367,5
1011373,5
1011379,4
1011386,3
1011401,5
1011409,4
1011417,5
1011433,5
1011437,5
1011444,5
1011455,5
1011456,1
1011460,5
1011462,5
1011472,5
1011484,5
1011486,5
1011491,5
1011492,5
1011494,5
1011500,5
1011501,5
1011505,5
1011514,5
1011515,5
1011518,5
1011526,5
1011527,5
1011537,5
1011543,5
1011549,1
1011553,5
1011554,5
1011556,5
1011557,5
1011560,2
1011565,5
1011572,5
1011573,2
1011575,2
1011587,5
1011598,5
1011605,5
1011616,5
1011617,5
1011619,5
1011621,5
1011627,4
1011636,5
1011641,1
1011643,4
1011644,5
1011663,5
1011668,4
1011671,4
1011673,5
1011676,4
1011684,5
1011685,1
1011691,3
1011692,5
1011695,5
1011709,5
1011715,5
1011733,3
1011737,4
1011738,5
1011743,5
1011760,5
1011768,3
1011769,3
1011784,1
1011788,2
1011790,5
1011792,5
1011797,1
1011805,5
1011809,5
1011810,4
1011813,5
1011820,5
1011825,5
1011829,5
1011831,5
1011833,5
1011841,5
1011842,5
1011844,1
1011847,5
1011848,5
1011849,5
1011854,4
1011863,5
1011872,5
1011880,5
1011881,3
1011902,3
1011912,1
1011913,5
1011914,5
1011916,2
1011917,4
1011918,5
1011925,4
1011926,4
1011928,3
1011931,3
1011938,4
1011939,4
1011949,5
1011953,5
1011964,3
1011978,5
1011982,5
1011983,2
1011985,5
1011989,2
1011992,5
1012006,1
1012008,4
1012020,5
1012022,4
1012027,4
1012042,2
1012048,4
1012057,3
1012064,5
1012068,2
1012081,3
1012082,3
1012089,5
1012094,2
1012097,3
1012100,4
1012111,2
1012120,4
1012121,5
1012123,5
1012125,3
1012133,5
1012135,4
1012140,2
1012159,2
1012163,4
1012167,2
1012182,4
1012198,4
1012201,5
1012204,2
1012211,5
1012218,2
1012219,5
1012220,3
1012227,5
1012233,3
1012240,5
1012242,3
1012248,4
1012274,3
1012284,5
1012286,4
1012292,3
1012317,3
1012329,4
1012331,3
1012336,1
1012343,5
1012346,3
1012349,2
1012355,2
1012371,2
1012377,4
1012383,2
1012385,3
1012390,4
1012396,3
1012400,3
1012405,4
1012407,4
1012433,2
1012442,1
1012445,3
1012447,3
1012459,4
1012463,3
1012465,2
1012469,3
1012474,3
1012501,2
1012504,4
1012511,4
1012527,2
1012529,3
1012534,3
1012538,2
1012542,2
1012545,3
1012558,4
1012559,3
1012563,3
1012566,3
1012569,3
1012572,2
1012578,5
1012585,1
1012596,3
1012598,3
1012601,5
1012604,3
1012622,2
1012633,1
1012634,3
1012649,4
1012656,5
1012662,2
1012669,5
1012674,3
1012677,4
1012678,3
1012692,4
1012698,3
1012705,2
1012708,1
1012709,3
1012710,3
1012719,1
1012722,1
1012747,4
1012754,2
1012759,3
1012763,1
1012776,2
1012779,4
1012785,1
1012796,4
1012813,5
1012823,5
1012826,4
1012830,4
1012833,5
1012834,1
1012837,5
1012840,4
1012848,4
1012857,2
1012859,2
1012867,2
1012877,2
1012878,2
1012883,4
1012885,2
1012887,5
1012891,5
1012895,1
1012896,2
1012904,3
1012906,2
1012919,2
1012920,1
1012925,4
1012931,4
1012933,3
1012936,4
1012938,2
1012945,3
1012948,2
1012950,3
1012951,5
1012962,2
1012965,2
1012969,1
1012979,3
1012984,2
1012985,2
1012989,1
1012997,3
1012998,2
1013009,2
1013011,2
1013016,2
1013017,4
1013020,5
1013022,5
1013023,5
1013026,4
1013030,5
1013041,5
1013047,5
1013051,4
1013062,5
1013064,5
1013067,5
1013072,4
1013075,4
1013078,5
1013086,5
1013088,5
1013096,5
1013106,3
1013108,5
1013111,5
1013116,5
1013120,5
1013131,5
1013132,4
1013137,5
1013139,5
1013140,5
1013141,5
1013143,5
1013147,5
1013148,5
1013149,4
1013151,4
1013159,5
1013165,4
1013166,5
1013171,4
1013181,4
1013183,5
1013186,5
1013190,5
1013192,4
1013197,5
1013220,5
1013231,3
1013241,4
1013242,5
1013252,4
1013253,4
1013254,1
1013262,3
1013264,4
1013266,2
1013276,5
1013288,5
1013291,4
1013301,3
1013304,2
1013309,5
1013316,3
1013318,3
1013319,4
1013320,1
1013322,5
1013326,3
1013327,3
1013334,5
1013360,3
1013373,5
1013376,4
1013379,3
1013382,4
1013390,4
1013398,3
1013400,5
1013410,5
1013418,5
1013422,5
1013424,1
1013426,3
1013428,4
1013429,3
1013433,4
1013434,1
1013436,4
1013447,1
1013449,1
1013454,2
1013455,5
1013457,5
1013458,5
1013464,5
1013468,5
1013470,4
1013473,4
1013476,4
1013482,5
1013483,5
1013485,5
1013487,5
1013490,5
1013494,4
1013514,5
1013529,5
1013536,5
1013548,3
1013552,4
1013553,5
1013557,4
1013559,5
1013564,4
1013569,4
1013573,4
1013579,5
1013586,3
1013595,3
1013601,5
1013612,2
1013617,3
1013620,4
1013623,4
1013627,5
1013639,5
1013640,4
1013654,5
1013656,5
1013664,5
1013665,5
1013666,3
1013670,4
1013671,3
1013673,2
1013684,5
1013687,3
1013692,1
1013693,3
1013696,4
1013699,5
1013704,4
1013709,5
1013710,5
1013721,5
1013733,5
1013751,4
1013757,3
1013760,5
1013761,5
1013765,5
1013766,5
1013767,4
1013775,5
1013784,5
1013809,5
1013811,3
1013817,5
1013818,5
1013821,4
1013824,4
1013827,5
1013829,5
1013835,4
1013850,5
1013852,5
1013866,4
1013878,2
1013880,5
1013881,4
1013888,2
1013894,2
1013896,5
1013912,5
1013915,4
1013918,3
1013933,3
1013935,5
1013941,5
1013942,5
1013943,2
1013944,1
1013951,5
1013952,2
1013955,3
1013958,4
1013967,5
1013968,5
1013970,5
1013971,5
1013976,4
1013982,2
1013983,5
1013987,5
1013998,4
1014002,4
1014013,5
1014017,4
1014023,4
1014056,3
1014057,3
1014067,3
1014068,5
1014075,5
1014090,5
1014103,5
1014115,4
1014118,1
1014126,4
1014140,4
1014144,4
1014154,3
1014165,5
1014166,4
1014177,3
1014183,5
1014192,5
1014198,3
1014199,4
1014202,2
1014205,4
1014210,5
1014216,5
1014222,4
1014224,1
1014226,4
1014237,4
1014238,5
1014240,4
1014248,5
1014259,4
1014266,3
1014268,4
1014269,1
1014272,5
1014281,5
1014282,5
1014288,5
1014292,4
1014303,5
1014308,4
1014309,5
1014311,3
1014312,5
1014314,5
1014319,4
1014321,4
1014341,5
1014344,5
1014348,3
1014350,5
1014351,5
1014363,3
1014376,3
1014378,5
1014382,5
1014387,4
1014390,5
1014399,5
1014404,5
1014405,4
1014406,4
1014407,5
1014409,4
1014410,3
1014411,3
1014412,4
1014426,5
1014429,4
1014434,4
1014443,4
1014444,4
1014458,5
1014460,5
1014467,5
1014480,5
1014482,5
1014484,5
1014493,4
1014518,5
1014519,5
1014524,4
1014525,5
1014527,3
1014531,2
1014534,4
1014535,4
1014537,4
1014543,1
1014551,5
1014559,5
1014568,5
1014595,5
1014602,5
1014603,5
1014611,5
1014612,5
1014618,3
1014621,5
1014624,5
1014638,4
1014642,5
1014652,1
1014663,5
1014667,5
1014678,5
1014680,4
1014684,5
1014687,5
1014689,5
1014691,5
1014695,3
1014705,5
1014718,5
1014721,4
1014722,4
1014725,5
1014732,5
1014735,1
1014737,5
1014749,5
1014753,5
1014760,5
1014764,5
1014769,2
1014772,5
1014781,5
1014787,5
1014791,5
1014794,5
1014798,3
1014810,5
1014815,5
1014824,1
1014833,4
1014845,5
1014858,5
1014865,4
1014867,1
1014869,5
1014881,4
1014884,5
1014888,5
1014901,5
1014937,5
1014939,3
1014956,3
1014961,3
1014964,3
1014967,3
1014971,2
1014972,1
1014976,2
1014994,5
1014995,5
1015004,5
1015007,1
1015011,1
1015020,1
1015023,2
1015025,5
1015040,5
1015041,5
1015049,5
1015053,5
1015058,5
1015061,5
1015074,3
1015079,2
1015086,2
1015088,5
1015090,4
1015093,1
1015097,5
1015106,3
1015109,1
1015111,1
1015127,5
1015144,3
1015152,4
1015157,2
1015158,4
1015159,3
1015161,5
1015166,5
1015167,5
1015171,3
1015173,4
1015174,2
1015175,4
1015177,4
1015187,3
1015193,4
1015195,5
1015204,5
1015208,5
1015209,5
1015235,4
1015240,4
1015247,4
1015255,4
1015257,3
1015264,1
1015266,5
1015291,4
1015300,2
1015309,4
1015320,5
1015321,5
1015326,1
1015329,1
1015333,2
1015337,2
1015357,5
1015362,1
1015367,1
1015371,3
1015373,4
1015376,3
1015382,5
1015387,1
1015388,3
1015392,5
1015398,3
1015401,2
1015408,3
1015418,5
1015437,1
1015459,5
1015461,5
1015462,5
1015464,3
1015471,4
1015474,3
1015477,4
1015480,5
1015487,4
1015488,4
1015490,5
1015492,5
1015494,2
1015502,5
1015504,4
1015515,1
1015520,5
1015522,5
1015525,5
1015526,4
1015530,3
1015531,5
1015536,4
1015553,5
1015556,5
1015558,5
1015565,4
1015566,1
1015567,5
1015574,2
1015575,4
1015581,5
1015593,4
1015617,2
1015620,5
1015621,3
1015628,5
1015633,3
1015634,4
1015637,2
1015641,5
1015648,3
1015650,4
1015652,5
1015653,5
1015667,5
1015669,3
1015675,2
1015686,3
1015687,2
1015694,1
1015695,2
1015696,1
1015702,4
1015713,2
1015714,2
1015720,3
1015725,3
1015743,3
1015750,4
1015751,2
1015758,5
1015777,3
1015786,2
1015790,3
1015796,4
1015799,5
1015805,3
1015808,5
1015810,5
1015820,5
1015821,1
1015822,4
1015840,5
1015852,3
1015855,5
1015861,5
1015862,4
1015866,5
1015873,5
1015882,5
1015883,3
1015890,4
1015893,5
1015904,3
1015905,4
1015906,5
1015918,4
1015927,5
1015931,4
1015932,5
1015933,3
1015934,3
1015935,5
1015938,5
1015940,5
1015943,5
1015945,5
1015946,5
1015947,3
1015948,4
1015994,4
1015997,5
1016003,5
1016012,5
1016018,4
1016040,5
1016052,5
1016054,5
1016056,3
1016061,5
1016072,5
1016074,5
1016075,5
1016076,5
1016078,5
1016083,1
1016085,5
1016095,5
1016098,5
1016102,3
1016104,4
1016112,3
1016120,5
1016121,5
1016131,1
1016136,4
1016140,5
1016141,5
1016147,1
1016151,1
1016157,4
1016164,3
1016167,5
1016169,5
1016180,5
1016195,5
1016203,3
1016206,4
1016208,5
1016222,5
1016224,5
1016225,5
1016228,4
1016229,5
1016230,5
1016232,4
1016233,5
1016235,5
1016238,5
1016239,5
1016244,5
1016261,3
1016262,5
1016266,5
1016278,5
1016286,5
1016290,5
1016293,5
1016295,1
1016298,4
1016309,5
1016316,4
1016330,4
1016336,4
1016346,4
1016357,5
1016359,5
1016371,5
1016374,5
1016376,5
1016380,5
1016390,5
1016391,5
1016399,4
1016401,3
1016407,5
1016426,5
1016444,5
1016447,4
1016450,3
1016455,5
1016460,5
1016462,5
1016463,4
1016470,3
1016480,5
1016481,5
1016483,3
1016488,4
1016494,5
1016496,4
1016498,4
1016502,5
1016509,5
1016513,5
1016517,5
1016528,5
1016529,5
1016535,5
1016540,5
1016551,5
1016554,5
1016555,2
1016556,4
1016557,5
1016569,5
1016570,5
1016571,5
1016572,5
1016576,5
1016578,5
1016584,3
1016585,4
1016587,3
1016594,5
1016609,4
1016619,5
1016627,5
1016629,4
1016638,5
1016642,5
1016646,5
1016650,5
1016652,5
1016655,5
1016658,5
1016664,5
1016665,4
1016669,4
1016674,5
1016698,4
1016703,4
1016707,3
1016709,5
1016710,5
1016719,5
1016723,5
1016724,5
1016728,4
1016729,5
1016732,4
1016735,2
1016738,5
1016741,5
1016742,4
1016789,2
